technique,case_id,state,runtime_avg,runtime_cnf
IAS,ZJA,{'edge10'},0.17017841339111328, 0.0019161475577296188
OCC,ZJA,{'edge10'},0.33539311091105145, 0.0175894864779734
IASR,ZK,{'edge40'},0.08290481567382812, 0.014745436774193035
IAS,ZK,{'edge40'},0.03801409403483073, 0.006561816509298986
OCC,ZK,{'edge40'},0.04469545682271322, 0.004055222340032288
IASR,ZKA,{'edge6'},0.2959192593892415, 0.4952324493549434
IAS,ZKA,{'edge6'},0.1556259791056315, 0.16156569570779653
OCC,ZKA,{'edge6'},0.17206335067749023, 0.09674839524750037
IASR,ZL,{'edge10'},0.07544287045796712, 0.014087902064736695
IAS,ZL,{'edge10'},0.032610177993774414, 0.005107173296245015
OCC,ZL,{'edge10'},0.04191406567891439, 0.03640017775123897
IASR,ZLA,{'edge7'},0.09798296292622884, 0.02181331546728529
IAS,ZLA,{'edge7'},0.058364470799764, 0.007919058484542671
OCC,ZLA,{'edge7'},0.09630099932352702, 0.028231078996352826
IASR,ZM,{'edge6'},0.06255745887756348, 0.008352038277976571
IAS,ZM,{'edge6'},0.03902792930603027, 0.000664079156797321
OCC,ZM,{'edge6'},0.06307196617126465, 0.02207928811540742
IASR,ZMA,{'edge41'},0.8676678339640299, 0.11526845402047654
IAS,ZMA,{'edge41'},0.5243409474690756, 0.014229759167236124
OCC,ZMA,{'edge41'},1.213232199350993, 0.25306051800775986
IASR,ZN,{'edge10'},0.02545483907063802, 0.005568549925091019
IAS,ZN,{'edge10'},0.014384269714355469, 0.0036364254929639136
OCC,ZN,{'edge10'},0.019048770268758137, 0.0024316736721072697
IASR,ZO,{'edge41'},0.04789360364278158, 0.009869672066352744
IAS,ZO,{'edge41'},0.02343122164408366, 0.005067312265381347
OCC,ZO,{'edge41'},0.02943881352742513, 0.002472298978525333
IASR,ZP,{'edge0'},0.029287258783976238, 0.0060765571971679085
IAS,ZP,{'edge0'},0.016559282938639324, 0.0061296294621934365
OCC,ZP,{'edge0'},0.04693833986918131, 0.10370722241086905
IASR,ZQ,{'edge40'},0.10101103782653809, 0.006183103062540165
IAS,ZQ,{'edge40'},0.06929373741149902, 0.01348079382081834
OCC,ZQ,{'edge40'},0.09172121683756511, 0.0216645175667064
IASR,ZR,{'edge40'},0.10288341840108235, 0.01558536143839701
IAS,ZR,{'edge40'},0.06449317932128906, 0.011913686213302362
OCC,ZR,{'edge40'},0.13141616185506186, 0.046849217046535524
IASR,ZS,{'edge41'},0.05241767565409342, 0.01601088811210135
IAS,ZS,{'edge41'},0.026554346084594727, 0.012796477843110889
OCC,ZS,{'edge41'},0.051072120666503906, 0.019885997500917203
IASR,ZT,{'edge40'},0.0732422669728597, 0.0018795565159062146
IAS,ZT,{'edge40'},0.04402486483256022, 0.004402222702559716
OCC,ZT,{'edge40'},0.05421892801920573, 0.009571886889888486
IASR,ZU,{'edge2'},0.06545472145080566, 0.02060247289692341
IAS,ZU,{'edge2'},0.039209604263305664, 0.002586190766156949
OCC,ZU,{'edge2'},0.05935796101888021, 0.008006955113563353
IASR,ZV,{'edge6'},0.016640504201253254, 0.0013817533156646386
IAS,ZV,{'edge6'},0.012618780136108398, 0.0020889037521909116
OCC,ZV,{'edge6'},0.012694040934244791, 0.003808895040657503
IASR,ZW,{'edge10'},0.0377659797668457, 0.010328939205585554
IAS,ZW,{'edge10'},0.016321818033854168, 0.001457149547038901
OCC,ZW,{'edge10'},0.01780215899149577, 0.005584693256346765
IASR,ZX,{'edge10'},0.041105190912882485, 0.004720458500212487
IAS,ZX,{'edge10'},0.026323477427164715, 0.006606741037912632
OCC,ZX,{'edge10'},0.03649298350016276, 0.005319458649745907
IASR,ZY,{'edge10'},0.02666815121968587, 0.003652531764562445
IAS,ZY,{'edge10'},0.01137240727742513, 0.003954378686001149
OCC,ZY,{'edge10'},0.017357905705769856, 0.003816575417369301
IASR,ZZ,{'edge7'},0.0699903170267741, 0.013895003941331335
IAS,ZZ,{'edge7'},0.047246456146240234, 0.014447937937933579
OCC,ZZ,{'edge7'},0.0722350279490153, 0.012380066657288484
marking-3,A,{'edge6'},0.0, 0.0
marking-5,A,{'edge6'},0.0, 0.0
marking-7,A,{'edge6'},0.0, 0.0
marking-9,A,{'edge6'},0.0, 0.0
marking-3,AA,{'edge41'},0.0, 0.0
marking-5,AA,{'edge41'},0.0, 0.0
marking-7,AA,{'edge41'},0.0, 0.0
marking-9,AA,{'edge41'},0.0, 0.0
marking-3,AAA,{'edge7'},0.0, 0.0
marking-5,AAA,{'edge7'},0.0, 0.0
marking-7,AAA,{'edge7'},0.0, 0.0
marking-9,AAA,{'edge7'},0.0, 0.0
marking-3,AB,{'edge41'},0.0, 0.0
marking-5,AB,{'edge41'},0.0, 0.0
marking-7,AB,{'edge41'},0.0, 0.0
marking-9,AB,{'edge41'},0.0, 0.0
marking-3,ABA,{'edge6'},0.0, 0.0
marking-5,ABA,{'edge6'},0.0, 0.0
marking-7,ABA,{'edge6'},0.0, 0.0
marking-9,ABA,{'edge6'},0.0, 0.0
marking-3,AC,{'edge10'},0.0, 0.0
marking-5,AC,{'edge10'},0.0, 0.0
marking-7,AC,{'edge10'},0.0, 0.0
marking-9,AC,{'edge10'},0.0, 0.0
marking-3,ACA,{'edge41'},0.0, 0.0
marking-5,ACA,{'edge41'},0.0, 0.0
marking-7,ACA,{'edge41'},0.0, 0.0
marking-9,ACA,{'edge41'},0.0, 0.0
marking-3,AD,{'edge6'},0.0, 0.0
marking-5,AD,{'edge6'},0.0, 0.0
marking-7,AD,{'edge6'},0.0, 0.0
marking-9,AD,{'edge6'},0.0, 0.0
marking-3,ADA,{'edge6'},0.0, 0.0
marking-5,ADA,{'edge6'},0.0, 0.0
marking-7,ADA,{'edge6'},0.0, 0.0
marking-9,ADA,{'edge6'},0.0, 0.0
marking-3,AE,{'edge41'},0.0, 0.0
marking-5,AE,{'edge41'},0.0, 0.0
marking-7,AE,{'edge41'},0.0, 0.0
marking-9,AE,{'edge41'},0.0, 0.0
marking-3,AEA,{'edge6'},0.0, 0.0
marking-5,AEA,{'edge6'},0.0, 0.0
marking-7,AEA,{'edge6'},0.0, 0.0
marking-9,AEA,{'edge6'},0.0, 0.0
marking-3,AF,{'edge10'},0.0, 0.0
marking-5,AF,{'edge10'},0.0, 0.0
marking-7,AF,{'edge10'},0.0, 0.0
marking-9,AF,{'edge10'},0.0, 0.0
marking-3,AFA,{'edge10'},0.0, 0.0
marking-5,AFA,{'edge10'},0.0, 0.0
marking-7,AFA,{'edge10'},0.0, 0.0
marking-9,AFA,{'edge10'},0.0, 0.0
marking-3,AG,{'edge10'},0.0, 0.0
marking-5,AG,{'edge10'},0.0, 0.0
marking-7,AG,{'edge10'},0.0, 0.0
marking-9,AG,{'edge10'},0.0, 0.0
marking-3,AGA,{'edge40'},0.0, 0.0
marking-5,AGA,{'edge40'},0.0, 0.0
marking-7,AGA,{'edge40'},0.0, 0.0
marking-9,AGA,{'edge40'},0.0, 0.0
marking-3,AH,{'edge10'},0.0, 0.0
marking-5,AH,{'edge10'},0.0, 0.0
marking-7,AH,{'edge10'},0.0, 0.0
marking-9,AH,{'edge10'},0.0, 0.0
marking-3,AHA,{'edge40'},0.0, 0.0
marking-5,AHA,{'edge40'},0.0, 0.0
marking-7,AHA,{'edge40'},0.0, 0.0
marking-9,AHA,{'edge40'},0.0, 0.0
marking-3,AI,{'edge40'},0.0, 0.0
marking-5,AI,{'edge40'},0.0, 0.0
marking-7,AI,{'edge40'},0.0, 0.0
marking-9,AI,{'edge40'},0.0, 0.0
marking-3,AIA,{'edge6'},0.0, 0.0
marking-5,AIA,{'edge6'},0.0, 0.0
marking-7,AIA,{'edge6'},0.0, 0.0
marking-9,AIA,{'edge6'},0.0, 0.0
marking-3,AJ,{'edge6'},0.00033028920491536457, 0.001421119749118262
marking-5,AJ,{'edge6'},0.0, 0.0
marking-7,AJ,{'edge6'},0.0, 0.0
marking-9,AJ,{'edge6'},0.0, 0.0
marking-3,AJA,{'edge4'},0.0, 0.0
marking-5,AJA,{'edge4'},0.0, 0.0
marking-7,AJA,{'edge4'},0.0, 0.0
marking-9,AJA,{'edge4'},0.0, 0.0
marking-3,AK,{'edge10'},0.0, 0.0
marking-5,AK,{'edge10'},0.0, 0.0
marking-7,AK,{'edge10'},0.0, 0.0
marking-9,AK,{'edge10'},0.0, 0.0
marking-3,AKA,{'edge4'},0.0, 0.0
marking-5,AKA,{'edge4'},0.0, 0.0
marking-7,AKA,{'edge4'},0.0, 0.0
marking-9,AKA,{'edge4'},0.0, 0.0
marking-3,AL,{'edge4'},0.0, 0.0
marking-5,AL,{'edge4'},0.0, 0.0
marking-7,AL,{'edge4'},0.0, 0.0
marking-9,AL,{'edge4'},0.0, 0.0
marking-3,ALA,{'edge41'},0.0, 0.0
marking-5,ALA,{'edge41'},0.0, 0.0
marking-7,ALA,{'edge41'},0.0, 0.0
marking-9,ALA,{'edge41'},0.0, 0.0
marking-3,AM,{'edge10'},0.0, 0.0
marking-5,AM,{'edge10'},0.0, 0.0
marking-7,AM,{'edge10'},0.0, 0.0
marking-9,AM,{'edge10'},0.0, 0.0
marking-3,AMA,{'edge40'},0.0, 0.0
marking-5,AMA,{'edge40'},0.0, 0.0
marking-7,AMA,{'edge40'},0.0, 0.0
marking-9,AMA,{'edge40'},0.0, 0.0
marking-3,AN,{'edge6'},0.0, 0.0
marking-5,AN,{'edge6'},0.0, 0.0
marking-7,AN,{'edge6'},0.0, 0.0
marking-9,AN,{'edge6'},0.0, 0.0
marking-3,ANA,{'edge40'},0.0, 0.0
marking-5,ANA,{'edge40'},0.0, 0.0
marking-7,ANA,{'edge40'},0.0, 0.0
marking-9,ANA,{'edge40'},0.0, 0.0
marking-3,AO,{'edge40'},0.0, 0.0
marking-5,AO,{'edge40'},0.0, 0.0
marking-7,AO,{'edge40'},0.0, 0.0
marking-9,AO,{'edge40'},0.0, 0.0
marking-3,AP,{'edge41'},0.0, 0.0
marking-5,AP,{'edge41'},0.0, 0.0
marking-7,AP,{'edge41'},0.0, 0.0
marking-9,AP,{'edge41'},0.0, 0.0
marking-3,AQ,{'edge7'},0.0, 0.0
marking-5,AQ,{'edge7'},0.0, 0.0
marking-7,AQ,{'edge7'},0.0, 0.0
marking-9,AQ,{'edge7'},0.0, 0.0
marking-3,AR,{'edge10'},0.0, 0.0
marking-5,AR,{'edge10'},0.0, 0.0
marking-7,AR,{'edge10'},0.0, 0.0
marking-9,AR,{'edge10'},0.0, 0.0
marking-3,AS,{'edge41'},0.0, 0.0
marking-5,AS,{'edge41'},0.0, 0.0
marking-7,AS,{'edge41'},0.0, 0.0
marking-9,AS,{'edge41'},0.0, 0.0
marking-3,AT,{'edge41'},0.0, 0.0
marking-5,AT,{'edge41'},0.0, 0.0
marking-7,AT,{'edge41'},0.0, 0.0
marking-9,AT,{'edge41'},0.0, 0.0
marking-3,AU,{'edge10'},0.0, 0.0
marking-5,AU,{'edge10'},0.0, 0.0
marking-7,AU,{'edge10'},0.0, 0.0
marking-9,AU,{'edge10'},0.0, 0.0
marking-3,AV,{'edge0'},0.0, 0.0
marking-5,AV,{'edge0'},0.0, 0.0
marking-7,AV,{'edge0'},0.0, 0.0
marking-9,AV,{'edge0'},0.0, 0.0
marking-3,AW,{'edge6'},0.0, 0.0
marking-5,AW,{'edge6'},0.0, 0.0
marking-7,AW,{'edge6'},0.0, 0.0
marking-9,AW,{'edge6'},0.0, 0.0
marking-3,AX,{'edge10'},0.0, 0.0
marking-5,AX,{'edge10'},0.0, 0.0
marking-7,AX,{'edge10'},0.0, 0.0
marking-9,AX,{'edge10'},0.0, 0.0
marking-3,AY,{'edge6'},0.0, 0.0
marking-5,AY,{'edge6'},0.0, 0.0
marking-7,AY,{'edge6'},0.0, 0.0
marking-9,AY,{'edge6'},0.0, 0.0
marking-3,AZ,{'edge2'},0.0, 0.0
marking-5,AZ,{'edge2'},0.0, 0.0
marking-7,AZ,{'edge2'},0.0, 0.0
marking-9,AZ,{'edge2'},0.0, 0.0
marking-3,B,{'edge2'},0.0, 0.0
marking-5,B,{'edge2'},0.0, 0.0
marking-7,B,{'edge2'},0.0, 0.0
marking-9,B,{'edge2'},0.0, 0.0
marking-3,BA,{'edge6'},0.0, 0.0
marking-5,BA,{'edge6'},0.0, 0.0
marking-7,BA,{'edge6'},0.0, 0.0
marking-9,BA,{'edge6'},0.0, 0.0
marking-3,BAA,{'edge2'},0.0, 0.0
marking-5,BAA,{'edge2'},0.0, 0.0
marking-7,BAA,{'edge2'},0.0, 0.0
marking-9,BAA,{'edge2'},0.0, 0.0
marking-3,BB,{'edge41'},0.0, 0.0
marking-5,BB,{'edge41'},0.0, 0.0
marking-7,BB,{'edge41'},0.0, 0.0
marking-9,BB,{'edge41'},0.0, 0.0
marking-3,BBA,{'edge7'},0.0, 0.0
marking-5,BBA,{'edge7'},0.0, 0.0
marking-7,BBA,{'edge7'},0.0, 0.0
marking-9,BBA,{'edge7'},0.0, 0.0
marking-3,BC,{'edge10'},0.0, 0.0
marking-5,BC,{'edge10'},0.0, 0.0
marking-7,BC,{'edge10'},0.0, 0.0
marking-9,BC,{'edge10'},0.0, 0.0
marking-3,BCA,{'edge7'},0.0, 0.0
marking-5,BCA,{'edge7'},0.0, 0.0
marking-7,BCA,{'edge7'},0.0, 0.0
marking-9,BCA,{'edge7'},0.0, 0.0
marking-3,BD,{'edge10'},0.0, 0.0
marking-5,BD,{'edge10'},0.0, 0.0
marking-7,BD,{'edge10'},0.0, 0.0
marking-9,BD,{'edge10'},0.0, 0.0
marking-3,BDA,{'edge40'},0.0, 0.0
marking-5,BDA,{'edge40'},0.0, 0.0
marking-7,BDA,{'edge40'},0.0, 0.0
marking-9,BDA,{'edge40'},0.0, 0.0
marking-3,BE,{'edge10'},0.0, 0.0
marking-5,BE,{'edge10'},0.0, 0.0
marking-7,BE,{'edge10'},0.0, 0.0
marking-9,BE,{'edge10'},0.0, 0.0
marking-3,BEA,{'edge0'},0.0, 0.0
marking-5,BEA,{'edge0'},0.0, 0.0
marking-7,BEA,{'edge0'},0.0, 0.0
marking-9,BEA,{'edge0'},0.0, 0.0
marking-3,BF,{'edge6'},0.0, 0.0
marking-5,BF,{'edge6'},0.0, 0.0
marking-7,BF,{'edge6'},0.0, 0.0
marking-9,BF,{'edge6'},0.0, 0.0
marking-3,BFA,{'edge41'},0.0, 0.0
marking-5,BFA,{'edge41'},0.0, 0.0
marking-7,BFA,{'edge41'},0.0, 0.0
marking-9,BFA,{'edge41'},0.0, 0.0
marking-3,BG,{'edge6'},0.0, 0.0
marking-5,BG,{'edge6'},0.0, 0.0
marking-7,BG,{'edge6'},0.0, 0.0
marking-9,BG,{'edge6'},0.0, 0.0
marking-3,BGA,{'edge2'},0.0, 0.0
marking-5,BGA,{'edge2'},0.0, 0.0
marking-7,BGA,{'edge2'},0.0, 0.0
marking-9,BGA,{'edge2'},0.0, 0.0
marking-3,BH,{'edge41'},0.0, 0.0
marking-5,BH,{'edge41'},0.0, 0.0
marking-7,BH,{'edge41'},0.0, 0.0
marking-9,BH,{'edge41'},0.0, 0.0
marking-3,BHA,{'edge10'},0.0, 0.0
marking-5,BHA,{'edge10'},0.0, 0.0
marking-7,BHA,{'edge10'},0.0, 0.0
marking-9,BHA,{'edge10'},0.0, 0.0
marking-3,BI,{'edge4'},0.0, 0.0
marking-5,BI,{'edge4'},0.0, 0.0
marking-7,BI,{'edge4'},0.0, 0.0
marking-9,BI,{'edge4'},0.0, 0.0
marking-3,BIA,{'edge6'},0.0, 0.0
marking-5,BIA,{'edge6'},0.0, 0.0
marking-7,BIA,{'edge6'},0.0, 0.0
marking-9,BIA,{'edge6'},0.0, 0.0
marking-3,BJ,{'edge30'},0.0, 0.0
marking-5,BJ,{'edge30'},0.0, 0.0
marking-7,BJ,{'edge30'},0.0, 0.0
marking-9,BJ,{'edge30'},0.0, 0.0
marking-3,BJA,{'edge2'},0.0, 0.0
marking-5,BJA,{'edge2'},0.0, 0.0
marking-7,BJA,{'edge2'},0.0, 0.0
marking-9,BJA,{'edge2'},0.0, 0.0
marking-3,BK,{'edge10'},0.0, 0.0
marking-5,BK,{'edge10'},0.0, 0.0
marking-7,BK,{'edge10'},0.0, 0.0
marking-9,BK,{'edge10'},0.0, 0.0
marking-3,BKA,{'edge40'},0.0, 0.0
marking-5,BKA,{'edge40'},0.0003687540690104167, 0.001586620701614229
marking-7,BKA,{'edge40'},0.0, 0.0
marking-9,BKA,{'edge40'},0.0, 0.0
marking-3,BL,{'edge40'},0.0, 0.0
marking-5,BL,{'edge40'},0.0, 0.0
marking-7,BL,{'edge40'},0.0, 0.0
marking-9,BL,{'edge40'},0.0, 0.0
marking-3,BLA,{'edge10'},0.0, 0.0
marking-5,BLA,{'edge10'},0.0, 0.0
marking-7,BLA,{'edge10'},0.0, 0.0
marking-9,BLA,{'edge10'},0.0, 0.0
marking-3,BM,{'edge4'},0.0, 0.0
marking-5,BM,{'edge4'},0.0, 0.0
marking-7,BM,{'edge4'},0.0, 0.0
marking-9,BM,{'edge4'},0.0, 0.0
marking-3,BMA,{'edge10'},0.0, 0.0
marking-5,BMA,{'edge10'},0.0, 0.0
marking-7,BMA,{'edge10'},0.0, 0.0
marking-9,BMA,{'edge10'},0.0, 0.0
marking-3,BN,{'edge6'},0.0, 0.0
marking-5,BN,{'edge6'},0.0, 0.0
marking-7,BN,{'edge6'},0.0, 0.0
marking-9,BN,{'edge6'},0.0, 0.0
marking-3,BNA,{'edge6'},0.0, 0.0
marking-5,BNA,{'edge6'},0.0, 0.0
marking-7,BNA,{'edge6'},0.0, 0.0
marking-9,BNA,{'edge6'},0.0, 0.0
marking-3,BO,{'edge6'},0.0, 0.0
marking-5,BO,{'edge6'},0.0, 0.0
marking-7,BO,{'edge6'},0.0, 0.0
marking-9,BO,{'edge6'},0.0, 0.0
marking-3,BP,{'edge10'},0.0, 0.0
marking-5,BP,{'edge10'},0.0, 0.0
marking-7,BP,{'edge10'},0.0, 0.0
marking-9,BP,{'edge10'},0.0, 0.0
marking-3,BQ,{'edge40'},0.0, 0.0
marking-5,BQ,{'edge40'},0.0, 0.0
marking-7,BQ,{'edge40'},0.0, 0.0
marking-9,BQ,{'edge40'},0.0, 0.0
marking-3,BR,{'edge10'},0.0, 0.0
marking-5,BR,{'edge10'},0.0, 0.0
marking-7,BR,{'edge10'},0.0, 0.0
marking-9,BR,{'edge10'},0.0, 0.0
marking-3,BS,{'edge6'},0.0, 0.0
marking-5,BS,{'edge6'},0.0, 0.0
marking-7,BS,{'edge6'},0.0, 0.0
marking-9,BS,{'edge6'},0.0, 0.0
marking-3,BT,{'edge40'},0.0, 0.0
marking-5,BT,{'edge40'},0.0, 0.0
marking-7,BT,{'edge40'},0.0, 0.0
marking-9,BT,{'edge40'},0.0, 0.0
marking-3,BU,{'edge10'},0.0, 0.0
marking-5,BU,{'edge10'},0.0, 0.0
marking-7,BU,{'edge10'},0.0, 0.0
marking-9,BU,{'edge10'},0.0, 0.0
marking-3,BV,{'edge6'},0.0, 0.0
marking-5,BV,{'edge6'},0.0, 0.0
marking-7,BV,{'edge6'},0.0, 0.0
marking-9,BV,{'edge6'},0.0, 0.0
marking-3,BW,{'edge4'},0.0, 0.0
marking-5,BW,{'edge4'},0.0, 0.0
marking-7,BW,{'edge4'},0.0, 0.0
marking-9,BW,{'edge4'},0.0, 0.0
marking-3,BX,{'edge6'},0.0, 0.0
marking-5,BX,{'edge6'},0.0, 0.0
marking-7,BX,{'edge6'},0.0, 0.0
marking-9,BX,{'edge6'},0.0, 0.0
marking-3,BY,{'edge10'},0.0, 0.0
marking-5,BY,{'edge10'},0.0, 0.0
marking-7,BY,{'edge10'},0.0, 0.0
marking-9,BY,{'edge10'},0.0, 0.0
marking-3,BZ,{'edge10'},0.0, 0.0
marking-5,BZ,{'edge10'},0.0, 0.0
marking-7,BZ,{'edge10'},0.0, 0.0
marking-9,BZ,{'edge10'},0.0, 0.0
marking-3,C,{'edge40'},0.0, 0.0
marking-5,C,{'edge40'},0.0, 0.0
marking-7,C,{'edge40'},0.0, 0.0
marking-9,C,{'edge40'},0.0, 0.0
marking-3,CA,{'edge7'},0.0, 0.0
marking-5,CA,{'edge7'},0.0, 0.0
marking-7,CA,{'edge7'},0.0, 0.0
marking-9,CA,{'edge7'},0.0, 0.0
marking-3,CAA,{'edge41'},0.0, 0.0
marking-5,CAA,{'edge41'},0.0, 0.0
marking-7,CAA,{'edge41'},0.0, 0.0
marking-9,CAA,{'edge41'},0.0, 0.0
marking-3,CB,{'edge7'},0.0, 0.0
marking-5,CB,{'edge7'},0.0, 0.0
marking-7,CB,{'edge7'},0.0, 0.0
marking-9,CB,{'edge7'},0.0, 0.0
marking-3,CBA,{'edge40'},0.0, 0.0
marking-5,CBA,{'edge40'},0.0, 0.0
marking-7,CBA,{'edge40'},0.0, 0.0
marking-9,CBA,{'edge40'},0.0, 0.0
marking-3,CC,{'edge6'},0.0, 0.0
marking-5,CC,{'edge6'},0.0, 0.0
marking-7,CC,{'edge6'},0.0, 0.0
marking-9,CC,{'edge6'},0.0, 0.0
marking-3,CCA,{'edge6'},0.0, 0.0
marking-5,CCA,{'edge6'},0.0, 0.0
marking-7,CCA,{'edge6'},0.0, 0.0
marking-9,CCA,{'edge6'},0.0, 0.0
marking-3,CD,{'edge41'},0.0, 0.0
marking-5,CD,{'edge41'},0.0, 0.0
marking-7,CD,{'edge41'},0.0, 0.0
marking-9,CD,{'edge41'},0.0, 0.0
marking-3,CDA,{'edge4'},0.0, 0.0
marking-5,CDA,{'edge4'},0.0, 0.0
marking-7,CDA,{'edge4'},0.0, 0.0
marking-9,CDA,{'edge4'},0.0, 0.0
marking-3,CE,{'edge10'},0.0, 0.0
marking-5,CE,{'edge10'},0.0, 0.0
marking-7,CE,{'edge10'},0.0, 0.0
marking-9,CE,{'edge10'},0.0, 0.0
marking-3,CEA,{'edge4'},0.0, 0.0
marking-5,CEA,{'edge4'},0.0, 0.0
marking-7,CEA,{'edge4'},0.0, 0.0
marking-9,CEA,{'edge4'},0.0, 0.0
marking-3,CF,{'edge6'},0.0, 0.0
marking-5,CF,{'edge6'},0.0, 0.0
marking-7,CF,{'edge6'},0.0, 0.0
marking-9,CF,{'edge6'},0.0, 0.0
marking-3,CFA,{'edge6'},0.0, 0.0
marking-5,CFA,{'edge6'},0.0, 0.0
marking-7,CFA,{'edge6'},0.0, 0.0
marking-9,CFA,{'edge6'},0.0, 0.0
marking-3,CG,{'edge2'},0.0, 0.0
marking-5,CG,{'edge2'},0.0, 0.0
marking-7,CG,{'edge2'},0.0, 0.0
marking-9,CG,{'edge2'},0.0, 0.0
marking-3,CGA,{'edge2'},0.0, 0.0
marking-5,CGA,{'edge2'},0.0, 0.0
marking-7,CGA,{'edge2'},0.0, 0.0
marking-9,CGA,{'edge2'},0.0, 0.0
marking-3,CH,{'edge6'},0.0, 0.0
marking-5,CH,{'edge6'},0.0, 0.0
marking-7,CH,{'edge6'},0.0, 0.0
marking-9,CH,{'edge6'},0.0, 0.0
marking-3,CHA,{'edge40'},0.0, 0.0
marking-5,CHA,{'edge40'},0.0, 0.0
marking-7,CHA,{'edge40'},0.0, 0.0
marking-9,CHA,{'edge40'},0.0, 0.0
marking-3,CI,{'edge7'},0.0, 0.0
marking-5,CI,{'edge7'},0.0, 0.0
marking-7,CI,{'edge7'},0.0, 0.0
marking-9,CI,{'edge7'},0.0, 0.0
marking-3,CIA,{'edge10'},0.0, 0.0
marking-5,CIA,{'edge10'},0.0, 0.0
marking-7,CIA,{'edge10'},0.0, 0.0
marking-9,CIA,{'edge10'},0.0, 0.0
marking-3,CJ,{'edge6'},0.0, 0.0
marking-5,CJ,{'edge6'},0.0, 0.0
marking-7,CJ,{'edge6'},0.0, 0.0
marking-9,CJ,{'edge6'},0.0, 0.0
marking-3,CJA,{'edge10'},0.0, 0.0
marking-5,CJA,{'edge10'},0.0, 0.0
marking-7,CJA,{'edge10'},0.0, 0.0
marking-9,CJA,{'edge10'},0.0, 0.0
marking-3,CK,{'edge6'},0.0, 0.0
marking-5,CK,{'edge6'},0.0, 0.0
marking-7,CK,{'edge6'},0.0, 0.0
marking-9,CK,{'edge6'},0.0, 0.0
marking-3,CKA,{'edge6'},0.0, 0.0
marking-5,CKA,{'edge6'},0.0, 0.0
marking-7,CKA,{'edge6'},0.0, 0.0
marking-9,CKA,{'edge6'},0.0, 0.0
marking-3,CL,{'edge6'},0.0, 0.0
marking-5,CL,{'edge6'},0.0, 0.0
marking-7,CL,{'edge6'},0.0, 0.0
marking-9,CL,{'edge6'},0.0, 0.0
marking-3,CLA,{'edge41'},0.00033537546793619793, 0.001443004172588803
marking-5,CLA,{'edge41'},0.0, 0.0
marking-7,CLA,{'edge41'},0.0, 0.0
marking-9,CLA,{'edge41'},0.0, 0.0
marking-3,CM,{'edge7'},0.0, 0.0
marking-5,CM,{'edge7'},0.0, 0.0
marking-7,CM,{'edge7'},0.0, 0.0
marking-9,CM,{'edge7'},0.0, 0.0
marking-3,CMA,{'edge6'},0.0, 0.0
marking-5,CMA,{'edge6'},0.0, 0.0
marking-7,CMA,{'edge6'},0.0, 0.0
marking-9,CMA,{'edge6'},0.0, 0.0
marking-3,CN,{'edge2'},0.0, 0.0
marking-5,CN,{'edge2'},0.0, 0.0
marking-7,CN,{'edge2'},0.0, 0.0
marking-9,CN,{'edge2'},0.0, 0.0
marking-3,CNA,{'edge6'},0.00032130877176920575, 0.0013824800639280876
marking-5,CNA,{'edge6'},0.0, 0.0
marking-7,CNA,{'edge6'},0.0, 0.0
marking-9,CNA,{'edge6'},0.0, 0.0
marking-3,CO,{'edge4'},0.0, 0.0
marking-5,CO,{'edge4'},0.0, 0.0
marking-7,CO,{'edge4'},0.0, 0.0
marking-9,CO,{'edge4'},0.0, 0.0
marking-3,CP,{'edge10'},0.0, 0.0
marking-5,CP,{'edge10'},0.0, 0.0
marking-7,CP,{'edge10'},0.0, 0.0
marking-9,CP,{'edge10'},0.0, 0.0
marking-3,CQ,{'edge41'},0.0, 0.0
marking-5,CQ,{'edge41'},0.0, 0.0
marking-7,CQ,{'edge41'},0.0, 0.0
marking-9,CQ,{'edge41'},0.0, 0.0
marking-3,CR,{'edge40'},0.0, 0.0
marking-5,CR,{'edge40'},0.0, 0.0
marking-7,CR,{'edge40'},0.0, 0.0
marking-9,CR,{'edge40'},0.0, 0.0
marking-3,CS,{'edge41'},0.0, 0.0
marking-5,CS,{'edge41'},0.0, 0.0
marking-7,CS,{'edge41'},0.0, 0.0
marking-9,CS,{'edge41'},0.0, 0.0
marking-3,CT,{'edge6'},0.0, 0.0
marking-5,CT,{'edge6'},0.0, 0.0
marking-7,CT,{'edge6'},0.0, 0.0
marking-9,CT,{'edge6'},0.0, 0.0
marking-3,CU,{'edge6'},0.0, 0.0
marking-5,CU,{'edge6'},0.0, 0.0
marking-7,CU,{'edge6'},0.0, 0.0
marking-9,CU,{'edge6'},0.0, 0.0
marking-3,CV,{'edge2'},0.0, 0.0
marking-5,CV,{'edge2'},0.0, 0.0
marking-7,CV,{'edge2'},0.0, 0.0
marking-9,CV,{'edge2'},0.0, 0.0
marking-3,CW,{'edge4'},0.0, 0.0
marking-5,CW,{'edge4'},0.0, 0.0
marking-7,CW,{'edge4'},0.0, 0.0
marking-9,CW,{'edge4'},0.0, 0.0
marking-3,CX,{'edge10'},0.0, 0.0
marking-5,CX,{'edge10'},0.0, 0.0
marking-7,CX,{'edge10'},0.0, 0.0
marking-9,CX,{'edge10'},0.0, 0.0
marking-3,CY,{'edge6'},0.0, 0.0
marking-5,CY,{'edge6'},0.0, 0.0
marking-7,CY,{'edge6'},0.0, 0.0
marking-9,CY,{'edge6'},0.0, 0.0
